                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     42,                 1.4177,                  1.033,                0.98994,                0.41169,                0.30064,                0.29522,                0.16752,                 1.3576,                0.99046,                 0.9705,                0.00604,                0.00604,                0.00604
                     43,                 1.4268,                 1.0423,                0.99398,                0.41611,                0.30973,                0.29864,                0.16799,                 1.3579,                0.99013,                0.97061,               0.005941,               0.005941,               0.005941
                     44,                 1.4271,                 1.0362,                0.99639,                0.41422,                0.30557,                0.30123,                0.17083,                 1.3592,                0.98682,                0.96925,               0.005842,               0.005842,               0.005842
                     45,                 1.4077,                  1.033,                0.99326,                0.41085,                0.30287,                 0.3027,                0.17212,                  1.354,                0.98254,                0.96719,               0.005743,               0.005743,               0.005743
                     46,                 1.4064,                 1.0286,                0.99669,                0.41664,                0.30481,                0.30252,                0.17166,                  1.352,                0.98264,                0.96829,               0.005644,               0.005644,               0.005644
                     47,                 1.4197,                 1.0237,                0.99051,                0.41229,                0.30659,                0.30261,                0.17296,                  1.348,                0.97895,                0.96695,               0.005545,               0.005545,               0.005545
                     48,                 1.4025,                  1.019,                0.99204,                0.42077,                0.30655,                0.30593,                0.17432,                 1.3457,                0.97656,                0.96617,               0.005446,               0.005446,               0.005446
                     49,                 1.4145,                 1.0263,                0.98999,                0.41657,                0.30545,                0.30294,                 0.1724,                 1.3463,                0.97726,                0.96583,               0.005347,               0.005347,               0.005347
                     50,                 1.4068,                  1.009,                0.98893,                0.42052,                0.31147,                0.30498,                0.17396,                 1.3495,                0.97326,                0.96631,               0.005248,               0.005248,               0.005248
                     51,                 1.3959,                 1.0087,                 0.9872,                  0.422,                0.30486,                0.30691,                0.17491,                 1.3454,                0.97702,                0.96426,               0.005149,               0.005149,               0.005149
                     52,                 1.4166,                 1.0194,                0.99695,                0.42072,                0.30524,                0.30649,                0.17532,                 1.3456,                0.96857,                0.96545,                0.00505,                0.00505,                0.00505
                     53,                 1.3976,                 1.0019,                0.98415,                0.41439,                0.31557,                 0.3091,                 0.1773,                 1.3331,                0.96165,                0.96196,               0.004951,               0.004951,               0.004951
                     54,                 1.3988,                 1.0135,                0.98874,                0.43275,                0.30578,                0.30869,                0.17668,                 1.3361,                0.96464,                0.96272,               0.004852,               0.004852,               0.004852
                     55,                 1.3963,                0.99864,                 0.9846,                0.41594,                0.31417,                0.30944,                0.17603,                 1.3329,                0.96462,                0.96134,               0.004753,               0.004753,               0.004753
                     56,                 1.3882,                0.99958,                0.98622,                0.43105,                 0.3147,                0.31091,                0.17704,                 1.3388,                0.96192,                0.96329,               0.004654,               0.004654,               0.004654
                     57,                 1.3999,                 1.0048,                0.98548,                 0.4268,                0.31383,                0.31264,                0.17914,                  1.336,                0.96032,                0.96273,               0.004555,               0.004555,               0.004555
                     58,                 1.3943,                 0.9929,                0.98247,                0.43032,                0.31464,                0.31052,                0.17809,                 1.3334,                0.95882,                0.96249,               0.004456,               0.004456,               0.004456
                     59,                 1.3734,                0.99307,                0.98389,                0.43046,                0.31288,                0.31353,                0.17985,                 1.3306,                0.95631,                0.96007,               0.004357,               0.004357,               0.004357
                     60,                 1.3953,                  0.993,                0.98275,                0.43152,                0.31073,                0.31186,                0.17892,                 1.3303,                0.95453,                0.96006,               0.004258,               0.004258,               0.004258
                     61,                 1.3748,                0.98783,                0.98339,                0.42007,                0.31476,                0.31275,                0.17849,                 1.3297,                0.95123,                0.96084,               0.004159,               0.004159,               0.004159
                     62,                 1.3901,                0.99337,                0.97783,                0.42947,                0.31295,                 0.3147,                0.17906,                 1.3287,                0.95561,                0.96093,                0.00406,                0.00406,                0.00406
                     63,                 1.3787,                0.98774,                0.98456,                0.42568,                0.31152,                0.31288,                0.17903,                 1.3272,                0.95431,                0.95968,               0.003961,               0.003961,               0.003961
                     64,                 1.3844,                0.98938,                0.98708,                0.41976,                0.31487,                0.31475,                0.17953,                 1.3229,                0.95136,                 0.9591,               0.003862,               0.003862,               0.003862
                     65,                 1.3741,                0.98627,                0.97821,                0.43003,                0.31815,                0.31635,                0.18033,                 1.3254,                 0.9496,                0.96033,               0.003763,               0.003763,               0.003763
                     66,                 1.3778,                0.98655,                0.98226,                0.42276,                0.31841,                0.31631,                0.18015,                 1.3259,                0.94907,                0.95916,               0.003664,               0.003664,               0.003664
                     67,                 1.3647,                0.97151,                0.97886,                0.43556,                0.31554,                0.31759,                 0.1812,                 1.3235,                0.94453,                0.95903,               0.003565,               0.003565,               0.003565
                     68,                 1.3686,                0.97398,                0.97901,                0.43307,                0.31385,                0.31537,                0.18074,                 1.3236,                0.94509,                 0.9594,               0.003466,               0.003466,               0.003466
                     69,                 1.3672,                  0.973,                 0.9747,                0.43467,                 0.3154,                  0.319,                0.18288,                 1.3223,                0.94355,                0.95894,               0.003367,               0.003367,               0.003367
                     70,                 1.3628,                0.97158,                0.97549,                0.43932,                0.31725,                0.31875,                0.18188,                 1.3204,                0.94414,                0.95879,               0.003268,               0.003268,               0.003268
                     71,                 1.3741,                0.97549,                0.97605,                0.43981,                0.32029,                0.32015,                  0.183,                 1.3205,                0.94249,                0.95763,               0.003169,               0.003169,               0.003169
                     72,                 1.3634,                0.94992,                0.97616,                0.43717,                 0.3187,                0.31983,                0.18333,                 1.3163,                0.94335,                0.95709,                0.00307,                0.00307,                0.00307
                     73,                 1.3729,                0.96388,                0.97477,                0.44061,                0.32075,                0.32013,                 0.1834,                 1.3154,                0.94062,                 0.9572,               0.002971,               0.002971,               0.002971
                     74,                 1.3492,                 0.9554,                 0.9727,                0.43066,                0.32004,                0.31802,                0.18203,                 1.3208,                 0.9406,                0.95752,               0.002872,               0.002872,               0.002872
                     75,                 1.3614,                 0.9617,                0.97693,                0.43772,                0.31905,                0.31965,                0.18282,                 1.3189,                0.94043,                0.95734,               0.002773,               0.002773,               0.002773
                     76,                 1.3672,                0.95743,                0.97442,                0.42357,                0.32251,                0.31884,                0.18287,                 1.3174,                0.93823,                0.95724,               0.002674,               0.002674,               0.002674
                     77,                 1.3577,                0.95492,                 0.9753,                0.43673,                0.32391,                0.32147,                 0.1838,                 1.3143,                0.93722,                0.95575,               0.002575,               0.002575,               0.002575
                     78,                 1.3713,                0.96802,                0.97857,                0.43743,                0.32351,                0.32184,                 0.1852,                 1.3145,                0.93551,                0.95625,               0.002476,               0.002476,               0.002476
                     79,                 1.3468,                 0.9475,                0.97402,                 0.4351,                0.32454,                0.32202,                0.18474,                 1.3168,                0.93484,                 0.9565,               0.002377,               0.002377,               0.002377
                     80,                 1.3471,                0.94615,                0.97018,                0.43675,                0.32434,                0.32156,                0.18482,                 1.3133,                0.93335,                0.95595,               0.002278,               0.002278,               0.002278
                     81,                 1.3412,                0.94182,                0.96891,                0.42828,                 0.3256,                0.32196,                0.18529,                 1.3126,                0.93357,                0.95576,               0.002179,               0.002179,               0.002179
                     82,                 1.3583,                0.95196,                  0.979,                0.43913,                0.32269,                 0.3225,                0.18568,                  1.313,                0.93267,                0.95515,                0.00208,                0.00208,                0.00208
                     83,                 1.3357,                0.93612,                0.97066,                0.44348,                0.32274,                0.32344,                0.18569,                 1.3103,                0.93194,                0.95463,               0.001981,               0.001981,               0.001981
                     84,                 1.3318,                0.93598,                0.96781,                0.44269,                0.32135,                 0.3248,                0.18659,                 1.3117,                0.93117,                0.95555,               0.001882,               0.001882,               0.001882
                     85,                  1.351,                0.94714,                0.97086,                0.43788,                0.32728,                0.32649,                0.18808,                 1.3106,                0.93006,                0.95542,               0.001783,               0.001783,               0.001783
                     86,                 1.3409,                0.93917,                0.97262,                0.43979,                0.32365,                0.32611,                0.18745,                 1.3112,                0.93015,                 0.9554,               0.001684,               0.001684,               0.001684
                     87,                 1.3428,                0.93564,                0.97107,                0.43332,                0.32642,                0.32544,                0.18662,                 1.3116,                0.93078,                0.95525,               0.001585,               0.001585,               0.001585
                     88,                 1.3316,                0.92802,                0.97035,                0.44023,                0.32302,                0.32585,                0.18679,                 1.3124,                0.92996,                0.95596,               0.001486,               0.001486,               0.001486
                     89,                 1.3346,                0.93354,                0.96826,                0.44088,                0.32287,                0.32529,                0.18681,                 1.3108,                0.93075,                0.95527,               0.001387,               0.001387,               0.001387
                     90,                 1.3343,                0.93312,                0.96904,                0.44147,                0.32339,                0.32575,                0.18668,                 1.3104,                0.93096,                0.95515,               0.001288,               0.001288,               0.001288
                     91,                 1.3072,                0.90064,                0.97274,                0.43073,                0.32901,                0.32346,                0.18585,                 1.3143,                0.93366,                0.95567,               0.001189,               0.001189,               0.001189
                     92,                 1.3002,                0.89268,                0.97009,                0.43552,                0.32556,                0.32382,                0.18605,                 1.3148,                0.93492,                 0.9556,                0.00109,                0.00109,                0.00109
                     93,                 1.3175,                0.89758,                0.97405,                0.43837,                0.32372,                0.32396,                0.18641,                 1.3136,                0.93462,                0.95554,               0.000991,               0.000991,               0.000991
                     94,                 1.3007,                 0.8815,                0.96755,                0.43815,                0.32354,                0.32415,                0.18598,                 1.3133,                0.93405,                0.95508,               0.000892,               0.000892,               0.000892
                     95,                 1.3013,                 0.8909,                0.97154,                0.44002,                0.31974,                0.32422,                0.18617,                 1.3138,                0.93389,                0.95532,               0.000793,               0.000793,               0.000793
                     96,                 1.2871,                 0.8813,                0.96989,                0.45084,                0.31526,                0.32443,                0.18607,                 1.3136,                0.93263,                0.95508,               0.000694,               0.000694,               0.000694
                     97,                 1.2966,                0.88611,                0.96841,                0.44825,                 0.3175,                 0.3251,                0.18632,                 1.3126,                0.93331,                0.95489,               0.000595,               0.000595,               0.000595
                     98,                 1.2955,                0.88028,                0.96633,                0.43905,                0.32063,                0.32453,                0.18629,                 1.3125,                0.93312,                0.95497,               0.000496,               0.000496,               0.000496
                     99,                 1.2884,                0.87454,                0.96415,                0.43608,                0.32151,                  0.325,                0.18638,                 1.3121,                 0.9324,                0.95474,               0.000397,               0.000397,               0.000397
                    100,                 1.2851,                0.87233,                 0.9666,                0.44299,                0.32196,                 0.3259,                0.18665,                 1.3122,                0.93203,                0.95489,               0.000298,               0.000298,               0.000298
