                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 1.2979,                0.90224,                0.89922,                0.47113,                0.36315,                0.36637,                0.21712,                 1.2771,                0.92191,                0.89655,               0.006634,               0.006634,               0.006634
                     37,                 1.2933,                0.89866,                0.89803,                0.49582,                0.35062,                0.36513,                0.21705,                 1.2732,                0.92081,                0.89511,               0.006535,               0.006535,               0.006535
                     38,                 1.2844,                0.89156,                0.89684,                0.47721,                0.35839,                0.36953,                0.21833,                 1.2686,                0.92185,                 0.8938,               0.006436,               0.006436,               0.006436
                     39,                 1.2842,                 0.8889,                0.89852,                0.49324,                0.35901,                0.36934,                0.21954,                 1.2712,                0.91831,                 0.8944,               0.006337,               0.006337,               0.006337
                     40,                 1.2796,                0.88688,                 0.8962,                0.49115,                0.36092,                0.37178,                0.22019,                 1.2683,                0.91293,                0.89303,               0.006238,               0.006238,               0.006238
                     41,                 1.2858,                0.88566,                0.89701,                 0.4936,                0.36311,                0.37624,                0.22294,                  1.263,                0.91149,                0.89198,               0.006139,               0.006139,               0.006139
                     42,                 1.2781,                0.87641,                0.89598,                0.49856,                0.35841,                0.37585,                0.22316,                 1.2632,                0.90785,                0.89196,                0.00604,                0.00604,                0.00604
                     43,                 1.2785,                0.87629,                0.89555,                0.49634,                0.36656,                0.37918,                0.22569,                 1.2595,                0.89687,                0.89141,               0.005941,               0.005941,               0.005941
                     44,                 1.2807,                0.87865,                0.89394,                0.49331,                0.36955,                0.38079,                0.22651,                 1.2595,                0.89843,                0.89211,               0.005842,               0.005842,               0.005842
                     45,                 1.2759,                0.87075,                0.89533,                0.49414,                0.36993,                0.37974,                0.22658,                 1.2544,                0.89605,                0.88951,               0.005743,               0.005743,               0.005743
                     46,                 1.2672,                0.86326,                 0.8927,                0.50864,                0.35674,                0.37959,                0.22674,                  1.256,                0.89513,                0.89216,               0.005644,               0.005644,               0.005644
                     47,                 1.2686,                0.86575,                0.89345,                 0.4806,                0.37318,                0.38058,                0.22529,                 1.2546,                0.89765,                0.89028,               0.005545,               0.005545,               0.005545
                     48,                 1.2604,                0.86072,                0.89331,                0.48974,                0.37571,                0.38372,                0.22766,                 1.2518,                0.89585,                0.88943,               0.005446,               0.005446,               0.005446
                     49,                 1.2542,                0.85445,                 0.8908,                 0.4975,                0.36659,                 0.3822,                 0.2264,                 1.2567,                  0.896,                0.89082,               0.005347,               0.005347,               0.005347
                     50,                 1.2553,                0.85144,                0.89061,                0.48892,                0.37059,                0.38436,                 0.2278,                 1.2533,                0.89373,                0.89039,               0.005248,               0.005248,               0.005248
                     51,                 1.2529,                0.84837,                0.88914,                0.50179,                0.36846,                0.38647,                0.22922,                 1.2457,                0.88519,                0.88984,               0.005149,               0.005149,               0.005149
                     52,                 1.2492,                0.84514,                0.88881,                0.49878,                0.36837,                0.38239,                0.22592,                 1.2475,                0.88944,                0.89012,                0.00505,                0.00505,                0.00505
                     53,                 1.2544,                0.84741,                0.88974,                0.50525,                0.36815,                0.38299,                0.22737,                  1.243,                0.88818,                0.88912,               0.004951,               0.004951,               0.004951
                     54,                 1.2481,                0.83442,                 0.8887,                0.48724,                0.37754,                0.38492,                0.22787,                 1.2438,                0.88818,                0.88947,               0.004852,               0.004852,               0.004852
                     55,                 1.2396,                0.83504,                0.88713,                0.50497,                0.37239,                0.38828,                0.22905,                 1.2483,                0.88413,                0.88914,               0.004753,               0.004753,               0.004753
                     56,                 1.2342,                0.82975,                0.88739,                0.50023,                0.37372,                  0.389,                0.23181,                 1.2415,                0.88136,                0.88893,               0.004654,               0.004654,               0.004654
                     57,                 1.2403,                0.83096,                  0.887,                0.51104,                0.37218,                0.38739,                0.23161,                 1.2442,                0.88102,                 0.8877,               0.004555,               0.004555,               0.004555
                     58,                  1.235,                0.82859,                0.88674,                 0.5042,                0.36999,                0.38693,                0.22935,                 1.2421,                0.88071,                 0.8882,               0.004456,               0.004456,               0.004456
                     59,                 1.2391,                0.82531,                0.88579,                0.51721,                0.37384,                0.38855,                0.22933,                   1.24,                0.88268,                 0.8882,               0.004357,               0.004357,               0.004357
                     60,                 1.2345,                0.82406,                0.88711,                0.50564,                0.37258,                0.38891,                0.23144,                 1.2409,                0.88323,                0.88767,               0.004258,               0.004258,               0.004258
                     61,                 1.2266,                0.81676,                0.88588,                0.49762,                0.38021,                0.39119,                0.23282,                 1.2362,                0.87973,                0.88712,               0.004159,               0.004159,               0.004159
                     62,                 1.2262,                0.81776,                0.88412,                0.51266,                 0.3753,                0.38908,                0.23254,                 1.2386,                0.87634,                0.88757,                0.00406,                0.00406,                0.00406
                     63,                 1.2285,                0.81584,                0.88498,                0.51643,                0.37759,                0.39222,                0.23358,                 1.2385,                0.87825,                0.88715,               0.003961,               0.003961,               0.003961
                     64,                 1.2261,                0.81266,                 0.8833,                0.50982,                0.37572,                0.39197,                0.23383,                 1.2374,                0.87485,                0.88724,               0.003862,               0.003862,               0.003862
                     65,                 1.2244,                0.80893,                0.88401,                 0.5102,                0.38049,                0.39238,                0.23318,                 1.2351,                0.87496,                0.88627,               0.003763,               0.003763,               0.003763
                     66,                 1.2217,                0.80826,                0.88403,                 0.5212,                0.37968,                0.39495,                0.23553,                 1.2326,                0.87398,                0.88617,               0.003664,               0.003664,               0.003664
                     67,                 1.2154,                0.79827,                0.88228,                0.50064,                0.37895,                0.39124,                0.23337,                 1.2348,                0.87649,                0.88629,               0.003565,               0.003565,               0.003565
                     68,                 1.2191,                0.80085,                0.88164,                0.50375,                0.38417,                0.39371,                0.23368,                 1.2378,                  0.874,                0.88599,               0.003466,               0.003466,               0.003466
