                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                 1.3463,                0.89367,                 1.3677,                0.82292,                0.75271,                0.83954,                0.56215,                 1.1453,                0.74887,                  1.326,               0.008713,               0.008713,               0.008713
                     16,                 1.3425,                0.88492,                 1.3722,                0.82778,                0.75237,                0.83983,                0.56349,                 1.1331,                0.74045,                 1.3166,               0.008614,               0.008614,               0.008614
                     17,                 1.3332,                0.87465,                 1.3611,                0.84199,                0.75181,                0.84723,                0.57161,                 1.1291,                0.72425,                 1.3086,               0.008515,               0.008515,               0.008515
                     18,                 1.3226,                0.86749,                 1.3578,                0.82765,                0.75545,                0.84422,                0.57254,                 1.1279,                 0.7291,                 1.3092,               0.008416,               0.008416,               0.008416
                     19,                 1.3255,                0.86485,                 1.3565,                0.83765,                0.75299,                0.84532,                 0.5745,                 1.1167,                   0.73,                 1.3026,               0.008317,               0.008317,               0.008317
                     20,                  1.324,                0.86197,                 1.3505,                 0.8399,                  0.755,                0.85073,                 0.5758,                 1.1174,                 0.7147,                 1.2965,               0.008218,               0.008218,               0.008218
                     21,                  1.311,                0.84949,                 1.3454,                0.83659,                0.76207,                0.84962,                0.57503,                 1.1155,                0.71701,                 1.3008,               0.008119,               0.008119,               0.008119
                     22,                 1.3026,                0.84235,                 1.3437,                0.84564,                   0.76,                0.85518,                0.58459,                 1.1003,                0.70265,                 1.2887,                0.00802,                0.00802,                0.00802
                     23,                 1.2991,                0.83853,                 1.3415,                0.84539,                0.75214,                0.85132,                0.57976,                 1.1091,                0.70577,                 1.2956,               0.007921,               0.007921,               0.007921
                     24,                 1.2981,                0.83559,                 1.3365,                0.84237,                0.76106,                0.85494,                0.58209,                 1.1042,                0.70333,                 1.2892,               0.007822,               0.007822,               0.007822
                     25,                 1.2971,                0.83307,                 1.3344,                 0.8435,                0.76224,                0.85585,                0.58668,                 1.0956,                0.69263,                 1.2805,               0.007723,               0.007723,               0.007723
                     26,                   1.29,                0.82643,                 1.3331,                0.84318,                0.76796,                0.85843,                0.58957,                 1.0923,                 0.6834,                 1.2801,               0.007624,               0.007624,               0.007624
                     27,                 1.2938,                0.82716,                 1.3334,                 0.8378,                 0.7693,                0.85764,                0.58808,                 1.0949,                0.68338,                 1.2839,               0.007525,               0.007525,               0.007525
                     28,                 1.2863,                0.82164,                 1.3307,                0.85168,                0.76549,                0.86123,                0.59393,                 1.0856,                0.66971,                 1.2812,               0.007426,               0.007426,               0.007426
                     29,                 1.2923,                0.82044,                 1.3304,                 0.8486,                0.76472,                0.85978,                 0.5903,                 1.0941,                0.67405,                 1.2781,               0.007327,               0.007327,               0.007327
                     30,                 1.2881,                0.81363,                 1.3248,                0.85201,                0.76902,                0.86295,                0.59136,                  1.091,                0.66988,                 1.2743,               0.007228,               0.007228,               0.007228
                     31,                 1.2748,                0.80646,                 1.3215,                0.84881,                0.76998,                0.86389,                 0.5948,                  1.088,                0.66834,                 1.2764,               0.007129,               0.007129,               0.007129
                     32,                 1.2733,                0.80704,                 1.3215,                0.84309,                0.77671,                0.86218,                 0.5952,                 1.0814,                0.66167,                 1.2712,                0.00703,                0.00703,                0.00703
                     33,                  1.274,                0.80124,                 1.3171,                0.84724,                0.77972,                0.86642,                0.59785,                 1.0811,                0.65474,                 1.2714,               0.006931,               0.006931,               0.006931
                     34,                 1.2699,                0.80373,                 1.3183,                 0.8571,                0.76951,                0.86568,                0.59793,                 1.0796,                0.65893,                 1.2714,               0.006832,               0.006832,               0.006832
                     35,                 1.2692,                0.79938,                 1.3177,                0.85383,                0.77271,                0.86558,                0.59966,                 1.0746,                0.65326,                 1.2694,               0.006733,               0.006733,               0.006733
                     36,                 1.2644,                0.79216,                 1.3092,                0.85457,                0.77237,                0.86757,                0.60229,                 1.0699,                0.65389,                  1.264,               0.006634,               0.006634,               0.006634
                     37,                 1.2652,                0.79329,                 1.3121,                0.86027,                0.77205,                0.86686,                0.59779,                 1.0834,                0.65273,                 1.2718,               0.006535,               0.006535,               0.006535
                     38,                 1.2586,                0.78921,                 1.3126,                0.84788,                0.78158,                0.86705,                0.60103,                 1.0718,                0.65055,                 1.2635,               0.006436,               0.006436,               0.006436
                     39,                 1.2646,                0.79074,                  1.313,                0.85498,                0.77912,                0.87034,                0.60393,                 1.0645,                0.64914,                  1.259,               0.006337,               0.006337,               0.006337
                     40,                  1.257,                0.78567,                 1.3063,                0.85211,                0.78243,                0.87065,                 0.6022,                 1.0745,                0.64528,                 1.2631,               0.006238,               0.006238,               0.006238
                     41,                 1.2591,                0.78534,                 1.3098,                0.84994,                0.78215,                0.86951,                0.60498,                 1.0625,                0.64283,                 1.2586,               0.006139,               0.006139,               0.006139
                     42,                 1.2587,                0.78233,                 1.3095,                0.85609,                0.78282,                0.87079,                0.60498,                 1.0653,                0.64216,                 1.2585,                0.00604,                0.00604,                0.00604
                     43,                 1.2524,                0.78034,                 1.3034,                0.85464,                0.78114,                0.87258,                0.60649,                  1.062,                0.63832,                 1.2535,               0.005941,               0.005941,               0.005941
                     44,                 1.2474,                0.77764,                 1.3025,                0.85637,                0.78444,                0.87437,                0.60924,                 1.0581,                 0.6341,                 1.2527,               0.005842,               0.005842,               0.005842
                     45,                 1.2504,                0.77602,                 1.3038,                0.84876,                 0.7859,                0.87251,                0.60988,                 1.0557,                0.63059,                 1.2498,               0.005743,               0.005743,               0.005743
                     46,                 1.2463,                0.77636,                 1.2989,                0.86142,                0.78083,                0.87559,                0.60863,                 1.0585,                0.63021,                 1.2521,               0.005644,               0.005644,               0.005644
                     47,                 1.2457,                0.77362,                 1.3012,                0.85249,                0.78974,                 0.8752,                0.60951,                   1.06,                0.63126,                 1.2528,               0.005545,               0.005545,               0.005545
                     48,                 1.2398,                0.76877,                 1.2946,                0.85881,                0.78495,                0.87568,                0.61073,                  1.055,                0.62657,                 1.2478,               0.005446,               0.005446,               0.005446
                     49,                 1.2452,                0.77062,                 1.2998,                0.85786,                0.78837,                0.87536,                0.61111,                 1.0531,                 0.6278,                 1.2482,               0.005347,               0.005347,               0.005347
                     50,                 1.2362,                0.76249,                 1.2942,                0.85718,                0.78688,                0.87607,                0.61092,                 1.0583,                0.62475,                 1.2491,               0.005248,               0.005248,               0.005248
                     51,                 1.2412,                0.76272,                 1.2927,                0.85444,                0.78994,                0.87548,                0.61155,                 1.0518,                0.62363,                 1.2463,               0.005149,               0.005149,               0.005149
                     52,                 1.2393,                0.76185,                 1.2925,                0.85552,                0.78893,                0.87711,                0.61193,                 1.0519,                0.62442,                 1.2488,                0.00505,                0.00505,                0.00505
                     53,                 1.2402,                0.76264,                  1.296,                0.85551,                0.79005,                0.87701,                0.61478,                 1.0486,                0.62063,                 1.2461,               0.004951,               0.004951,               0.004951
                     54,                 1.2325,                0.75657,                 1.2912,                0.85904,                0.78873,                0.87744,                0.61257,                 1.0517,                0.61985,                  1.247,               0.004852,               0.004852,               0.004852
                     55,                 1.2376,                0.75916,                 1.2899,                0.85985,                0.78714,                0.87867,                0.61446,                 1.0486,                0.61845,                 1.2453,               0.004753,               0.004753,               0.004753
                     56,                 1.2334,                0.75898,                 1.2942,                0.86098,                0.78893,                0.87825,                0.61351,                 1.0486,                0.62015,                 1.2461,               0.004654,               0.004654,               0.004654
                     57,                  1.231,                0.75487,                 1.2869,                0.86364,                0.78983,                0.87945,                 0.6158,                 1.0483,                0.61479,                 1.2447,               0.004555,               0.004555,               0.004555
                     58,                 1.2267,                0.75133,                 1.2848,                0.86341,                0.79179,                0.88012,                0.61703,                 1.0465,                0.61267,                 1.2421,               0.004456,               0.004456,               0.004456
                     59,                 1.2288,                0.75231,                 1.2852,                0.85869,                0.79347,                0.88021,                0.61744,                 1.0459,                 0.6118,                 1.2402,               0.004357,               0.004357,               0.004357
                     60,                  1.228,                0.75024,                 1.2861,                0.85995,                0.79381,                0.88057,                0.61793,                 1.0417,                0.61071,                 1.2388,               0.004258,               0.004258,               0.004258
                     61,                 1.2263,                0.74939,                 1.2865,                0.86329,                0.79274,                0.88125,                0.61794,                 1.0428,                0.61106,                 1.2395,               0.004159,               0.004159,               0.004159
                     62,                 1.2321,                0.74808,                 1.2851,                0.86006,                0.79398,                0.88019,                0.61865,                 1.0416,                 0.6095,                  1.238,                0.00406,                0.00406,                0.00406
                     63,                 1.2255,                0.74652,                  1.284,                0.85859,                0.79874,                0.88139,                0.61811,                 1.0415,                0.60779,                 1.2371,               0.003961,               0.003961,               0.003961
                     64,                 1.2259,                0.74774,                 1.2834,                0.85788,                0.79476,                0.88078,                0.61818,                 1.0416,                0.60874,                 1.2375,               0.003862,               0.003862,               0.003862
                     65,                 1.2162,                0.73909,                 1.2804,                0.86331,                 0.7905,                0.88124,                0.61861,                 1.0421,                0.60775,                 1.2365,               0.003763,               0.003763,               0.003763
                     66,                 1.2223,                0.74102,                   1.28,                0.86177,                0.79463,                0.88185,                0.61863,                 1.0426,                0.60622,                  1.238,               0.003664,               0.003664,               0.003664
                     67,                 1.2186,                0.74223,                 1.2822,                0.86567,                0.79211,                0.88252,                 0.6203,                 1.0395,                0.60604,                 1.2353,               0.003565,               0.003565,               0.003565
                     68,                  1.221,                0.74012,                  1.276,                0.86384,                0.79415,                0.88239,                0.62116,                 1.0387,                0.60326,                 1.2345,               0.003466,               0.003466,               0.003466
                     69,                 1.2156,                0.73667,                 1.2785,                0.86561,                0.79461,                0.88293,                0.62093,                 1.0372,                0.60237,                 1.2323,               0.003367,               0.003367,               0.003367
                     70,                 1.2132,                0.73436,                 1.2766,                0.86403,                 0.7951,                0.88241,                0.62034,                 1.0389,                0.60217,                 1.2331,               0.003268,               0.003268,               0.003268
                     71,                 1.2195,                0.73565,                 1.2773,                0.86493,                0.79468,                0.88285,                0.62111,                 1.0374,                0.60141,                 1.2319,               0.003169,               0.003169,               0.003169
                     72,                 1.2121,                0.73235,                 1.2738,                0.86529,                0.79717,                0.88364,                0.62253,                 1.0361,                0.59964,                 1.2319,                0.00307,                0.00307,                0.00307
                     73,                 1.2167,                 0.7376,                 1.2782,                0.86555,                0.79779,                0.88411,                0.62181,                 1.0379,                 0.5995,                 1.2334,               0.002971,               0.002971,               0.002971
                     74,                 1.2137,                0.73161,                 1.2783,                 0.8648,                0.79594,                0.88366,                0.62188,                  1.039,                0.59984,                 1.2333,               0.002872,               0.002872,               0.002872
                     75,                 1.2113,                0.72978,                 1.2731,                0.86642,                0.79578,                0.88362,                0.62209,                 1.0375,                0.59885,                 1.2318,               0.002773,               0.002773,               0.002773
                     76,                 1.2119,                0.73154,                 1.2735,                 0.8673,                 0.7942,                0.88377,                0.62239,                 1.0361,                0.59882,                  1.231,               0.002674,               0.002674,               0.002674
                     77,                 1.2095,                0.72689,                 1.2714,                  0.865,                0.79605,                0.88385,                0.62197,                 1.0378,                0.59795,                 1.2317,               0.002575,               0.002575,               0.002575
                     78,                   1.21,                0.72733,                 1.2733,                0.86479,                0.79661,                0.88386,                0.62248,                  1.036,                0.59765,                 1.2311,               0.002476,               0.002476,               0.002476
                     79,                 1.2068,                0.72468,                 1.2713,                0.86841,                0.79516,                0.88428,                0.62248,                 1.0369,                0.59704,                 1.2315,               0.002377,               0.002377,               0.002377
                     80,                 1.2076,                0.72438,                 1.2686,                0.86656,                0.79779,                 0.8842,                0.62226,                 1.0367,                0.59709,                 1.2313,               0.002278,               0.002278,               0.002278
                     81,                 1.2025,                0.72333,                 1.2687,                0.86749,                0.79594,                0.88407,                0.62274,                 1.0347,                0.59601,                 1.2302,               0.002179,               0.002179,               0.002179
                     82,                  1.201,                0.71906,                 1.2666,                0.87168,                0.79342,                0.88445,                0.62307,                  1.035,                0.59527,                 1.2305,                0.00208,                0.00208,                0.00208
                     83,                 1.2021,                0.72338,                 1.2702,                0.86901,                0.79689,                0.88501,                0.62339,                 1.0348,                0.59475,                 1.2309,               0.001981,               0.001981,               0.001981
                     84,                 1.1954,                  0.719,                  1.267,                0.86779,                0.79796,                0.88533,                0.62349,                 1.0349,                0.59455,                 1.2309,               0.001882,               0.001882,               0.001882
                     85,                 1.1985,                0.71646,                 1.2676,                0.86736,                0.79846,                0.88535,                0.62361,                 1.0349,                  0.594,                 1.2306,               0.001783,               0.001783,               0.001783
                     86,                 1.1964,                0.71871,                 1.2645,                0.86797,                0.79785,                0.88527,                0.62404,                 1.0351,                0.59363,                 1.2308,               0.001684,               0.001684,               0.001684
                     87,                  1.196,                0.71552,                 1.2636,                0.86821,                0.79796,                0.88531,                0.62448,                 1.0339,                0.59301,                 1.2299,               0.001585,               0.001585,               0.001585
                     88,                 1.1965,                0.71447,                 1.2626,                0.86527,                0.79912,                0.88533,                0.62375,                 1.0339,                0.59279,                 1.2297,               0.001486,               0.001486,               0.001486
                     89,                 1.1944,                0.71373,                 1.2637,                0.86509,                0.79863,                0.88557,                0.62355,                  1.034,                0.59256,                 1.2295,               0.001387,               0.001387,               0.001387
                     90,                 1.1915,                0.70922,                 1.2635,                0.86595,                0.79874,                0.88545,                0.62425,                  1.034,                0.59213,                 1.2296,               0.001288,               0.001288,               0.001288
                     91,                 1.1519,                0.68174,                 1.2642,                0.86533,                0.79848,                0.88528,                0.62436,                 1.0346,                0.59253,                 1.2303,               0.001189,               0.001189,               0.001189
                     92,                 1.1472,                0.67558,                 1.2617,                0.86396,                0.79953,                0.88494,                0.62439,                 1.0339,                0.59291,                 1.2301,                0.00109,                0.00109,                0.00109
                     93,                 1.1453,                0.67404,                  1.259,                0.86329,                0.79888,                0.88498,                0.62423,                  1.034,                0.59293,                   1.23,               0.000991,               0.000991,               0.000991
                     94,                 1.1426,                0.66975,                 1.2621,                 0.8653,                0.79818,                0.88473,                0.62458,                 1.0338,                0.59254,                 1.2301,               0.000892,               0.000892,               0.000892
                     95,                 1.1413,                 0.6692,                 1.2583,                0.86851,                0.79667,                0.88511,                0.62465,                  1.034,                0.59233,                 1.2304,               0.000793,               0.000793,               0.000793
                     96,                  1.139,                0.66719,                 1.2597,                0.86654,                0.79881,                0.88519,                0.62455,                 1.0341,                0.59252,                 1.2306,               0.000694,               0.000694,               0.000694
                     97,                  1.137,                0.66582,                 1.2568,                0.86464,                0.79959,                0.88505,                 0.6243,                 1.0339,                0.59229,                 1.2309,               0.000595,               0.000595,               0.000595
                     98,                 1.1369,                0.66356,                 1.2537,                0.86576,                0.79869,                0.88503,                 0.6244,                  1.034,                0.59254,                 1.2311,               0.000496,               0.000496,               0.000496
                     99,                 1.1353,                0.66081,                 1.2558,                0.86546,                0.79886,                0.88529,                0.62441,                 1.0337,                0.59209,                  1.231,               0.000397,               0.000397,               0.000397
                    100,                 1.1305,                0.66065,                 1.2533,                0.86527,                0.79863,                0.88516,                0.62447,                  1.034,                0.59171,                 1.2313,               0.000298,               0.000298,               0.000298
