                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                  1.438,                 1.0914,                0.93226,                0.40551,                0.30174,                0.30045,                0.17218,                  1.381,                 1.0374,                0.91876,               0.006634,               0.006634,               0.006634
                     37,                 1.4399,                 1.0888,                0.93234,                0.39434,                0.30642,                0.29838,                0.17041,                 1.3796,                 1.0441,                0.91865,               0.006535,               0.006535,               0.006535
                     38,                 1.4412,                 1.0866,                0.93043,                0.40946,                0.30875,                0.30276,                0.17313,                 1.3787,                  1.043,                0.91854,               0.006436,               0.006436,               0.006436
                     39,                 1.4451,                 1.0807,                0.93106,                0.40891,                 0.3134,                0.30368,                0.17337,                 1.3758,                 1.0347,                0.91936,               0.006337,               0.006337,               0.006337
                     40,                 1.4324,                  1.077,                0.92805,                0.40655,                0.30716,                0.30172,                0.17274,                 1.3717,                 1.0389,                0.91912,               0.006238,               0.006238,               0.006238
                     41,                 1.4316,                 1.0689,                0.92892,                0.39659,                0.30802,                0.30072,                0.17211,                 1.3753,                 1.0442,                0.91688,               0.006139,               0.006139,               0.006139
                     42,                 1.4188,                 1.0629,                0.92456,                0.39894,                0.31206,                0.30161,                0.17242,                 1.3702,                 1.0294,                0.91582,                0.00604,                0.00604,                0.00604
                     43,                 1.4288,                 1.0687,                0.92727,                0.41135,                0.31077,                0.30897,                0.17793,                  1.365,                 1.0233,                0.91601,               0.005941,               0.005941,               0.005941
                     44,                 1.4258,                 1.0658,                  0.927,                 0.3999,                0.31685,                0.30559,                0.17519,                 1.3625,                 1.0286,                0.91515,               0.005842,               0.005842,               0.005842
                     45,                 1.4086,                 1.0608,                0.92613,                0.40824,                0.32239,                0.31224,                0.17991,                  1.363,                 1.0214,                0.91373,               0.005743,               0.005743,               0.005743
                     46,                 1.4054,                 1.0553,                0.92665,                0.40897,                0.31556,                0.30766,                 0.1781,                   1.36,                 1.0199,                0.91349,               0.005644,               0.005644,               0.005644
                     47,                 1.4244,                 1.0548,                 0.9249,                0.41115,                0.31779,                0.31145,                0.17918,                 1.3596,                 1.0149,                 0.9133,               0.005545,               0.005545,               0.005545
                     48,                 1.4022,                 1.0448,                0.92468,                0.40874,                0.31151,                0.30555,                0.17624,                 1.3567,                 1.0186,                  0.913,               0.005446,               0.005446,               0.005446
                     49,                 1.4189,                 1.0532,                0.92469,                0.40208,                0.32269,                0.31554,                0.18164,                 1.3591,                  1.013,                0.91274,               0.005347,               0.005347,               0.005347
                     50,                  1.407,                 1.0368,                0.92276,                0.41178,                 0.3145,                0.31009,                0.17882,                  1.357,                 1.0141,                0.91224,               0.005248,               0.005248,               0.005248
                     51,                 1.3967,                 1.0365,                0.92167,                0.41121,                0.31709,                0.31529,                0.18162,                 1.3545,                 1.0103,                0.91143,               0.005149,               0.005149,               0.005149
