                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 1.2007,                0.71849,                 1.2756,                0.86954,                 0.7951,                0.88754,                0.62788,                 1.0257,                0.58909,                 1.2504,               0.006634,               0.006634,               0.006634
                     37,                 1.1985,                 0.7172,                 1.2778,                0.86214,                0.80491,                0.88843,                0.62582,                 1.0353,                0.58963,                 1.2522,               0.006535,               0.006535,               0.006535
                     38,                 1.1956,                0.71691,                 1.2804,                0.86245,                0.80414,                0.88809,                 0.6301,                  1.025,                0.58498,                 1.2465,               0.006436,               0.006436,               0.006436
                     39,                  1.199,                0.71565,                 1.2779,                  0.866,                0.80648,                0.88922,                0.62991,                 1.0249,                0.58842,                 1.2423,               0.006337,               0.006337,               0.006337
                     40,                 1.1909,                 0.7089,                 1.2698,                 0.8632,                0.80853,                0.88999,                0.62823,                 1.0308,                 0.5844,                 1.2452,               0.006238,               0.006238,               0.006238
                     41,                 1.1925,                0.71077,                 1.2733,                0.86125,                 0.8108,                0.89079,                0.63181,                 1.0189,                0.58202,                 1.2422,               0.006139,               0.006139,               0.006139
                     42,                 1.1926,                0.70649,                 1.2751,                0.86659,                0.80884,                 0.8912,                0.63066,                 1.0267,                0.58267,                  1.246,                0.00604,                0.00604,                0.00604
                     43,                  1.186,                 0.7046,                 1.2698,                0.87183,                0.80098,                0.89115,                0.63316,                  1.019,                0.57739,                   1.24,               0.005941,               0.005941,               0.005941
                     44,                 1.1819,                0.70048,                 1.2702,                0.86467,                0.81074,                0.89177,                0.63386,                  1.018,                0.57365,                 1.2391,               0.005842,               0.005842,               0.005842
                     45,                 1.1861,                 0.7013,                 1.2704,                0.86507,                0.81175,                 0.8936,                 0.6364,                 1.0148,                0.57014,                 1.2375,               0.005743,               0.005743,               0.005743
                     46,                  1.182,                0.69972,                 1.2661,                0.86829,                0.80845,                0.89344,                0.63408,                 1.0178,                0.57083,                  1.238,               0.005644,               0.005644,               0.005644
                     47,                 1.1799,                0.69831,                 1.2671,                0.86965,                0.80738,                0.89281,                0.63436,                  1.019,                 0.5716,                 1.2395,               0.005545,               0.005545,               0.005545
                     48,                 1.1746,                0.69219,                 1.2617,                0.86788,                0.81004,                 0.8928,                0.63698,                  1.013,                0.56898,                  1.232,               0.005446,               0.005446,               0.005446
                     49,                 1.1786,                0.69394,                  1.265,                0.87523,                0.80833,                0.89463,                 0.6374,                 1.0124,                0.56796,                 1.2344,               0.005347,               0.005347,               0.005347
                     50,                 1.1695,                0.68588,                 1.2609,                0.86431,                0.81484,                0.89322,                0.63645,                 1.0156,                0.56866,                  1.236,               0.005248,               0.005248,               0.005248
                     51,                 1.1746,                0.68663,                 1.2584,                0.86712,                0.81123,                0.89405,                0.63819,                 1.0115,                0.56658,                 1.2336,               0.005149,               0.005149,               0.005149
                     52,                 1.1717,                0.68544,                 1.2568,                0.86578,                  0.814,                0.89521,                0.63895,                 1.0101,                0.56506,                 1.2329,                0.00505,                0.00505,                0.00505
                     53,                 1.1733,                0.68693,                  1.262,                0.86362,                0.81618,                0.89552,                0.63974,                 1.0097,                0.56325,                 1.2314,               0.004951,               0.004951,               0.004951
                     54,                  1.164,                0.68066,                 1.2558,                0.86935,                0.81405,                0.89653,                0.63856,                 1.0102,                0.56035,                 1.2331,               0.004852,               0.004852,               0.004852
                     55,                 1.1696,                0.68272,                 1.2539,                0.86787,                0.81299,                0.89694,                0.64041,                 1.0082,                0.56005,                 1.2301,               0.004753,               0.004753,               0.004753
