                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 1.2899,                0.94299,                 1.0122,                0.51406,                0.42404,                0.43394,                0.26384,                 1.2571,                0.92536,                 1.0042,               0.006634,               0.006634,               0.006634
                     37,                 1.2926,                 0.9416,                 1.0131,                0.52282,                0.42326,                0.43138,                0.26087,                 1.2644,                0.93037,                 1.0041,               0.006535,               0.006535,               0.006535
                     38,                  1.295,                 0.9423,                 1.0103,                0.52109,                0.42276,                0.43583,                0.26257,                  1.258,                 0.9248,                 1.0008,               0.006436,               0.006436,               0.006436
                     39,                 1.2967,                0.93594,                 1.0096,                0.50906,                0.42912,                0.43297,                0.26155,                 1.2608,                0.92382,                 1.0012,               0.006337,               0.006337,               0.006337
                     40,                 1.2829,                0.92942,                 1.0038,                0.53331,                0.42225,                0.43814,                0.26589,                 1.2557,                0.92065,                0.99994,               0.006238,               0.006238,               0.006238
                     41,                 1.2826,                0.92273,                 1.0041,                0.53832,                 0.4245,                0.44268,                0.26792,                 1.2586,                0.91612,                0.99881,               0.006139,               0.006139,               0.006139
                     42,                 1.2721,                 0.9138,                0.99744,                0.53119,                0.43205,                0.44162,                 0.2677,                 1.2544,                0.91021,                 1.0001,                0.00604,                0.00604,                0.00604
                     43,                 1.2784,                0.92126,                 1.0008,                0.53049,                0.43126,                0.44881,                0.27206,                 1.2512,                0.90708,                0.99738,               0.005941,               0.005941,               0.005941
                     44,                 1.2781,                0.91456,                 1.0026,                0.52904,                0.43779,                0.44954,                0.27272,                 1.2481,                0.90655,                0.99717,               0.005842,               0.005842,               0.005842
                     45,                 1.2604,                0.91094,                0.99874,                0.54535,                0.43164,                0.45116,                0.27522,                 1.2465,                0.90193,                 0.9953,               0.005743,               0.005743,               0.005743
                     46,                 1.2551,                0.90372,                0.99959,                0.53436,                 0.4269,                0.44613,                0.27181,                 1.2415,                0.90076,                0.99275,               0.005644,               0.005644,               0.005644
                     47,                 1.2758,                 0.9062,                0.99783,                0.54506,                0.43498,                0.45193,                0.27457,                 1.2416,                0.89817,                0.99341,               0.005545,               0.005545,               0.005545
                     48,                 1.2543,                0.89223,                0.99633,                0.54024,                0.43593,                0.45521,                0.27664,                 1.2428,                0.89141,                0.99272,               0.005446,               0.005446,               0.005446
                     49,                 1.2634,                0.90025,                0.99454,                 0.5346,                0.43924,                0.45568,                 0.2775,                 1.2439,                 0.8926,                0.99331,               0.005347,               0.005347,               0.005347
