                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     50,                 1.4079,                 1.0122,                0.98891,                0.41188,                0.31337,                0.30662,                0.17489,                 1.3465,                0.97323,                0.96531,               0.005248,               0.005248,               0.005248
                     51,                 1.3956,                 1.0096,                0.98732,                 0.4093,                0.30738,                 0.3019,                 0.1722,                 1.3456,                0.97766,                0.96417,               0.005149,               0.005149,               0.005149
                     52,                 1.4159,                 1.0196,                0.99671,                 0.4091,                0.30926,                0.30201,                0.17226,                 1.3461,                0.97533,                0.96458,                0.00505,                0.00505,                0.00505
                     53,                 1.3976,                 1.0055,                0.98409,                 0.4044,                0.31829,                0.30594,                 0.1751,                 1.3363,                0.96468,                0.96226,               0.004951,               0.004951,               0.004951
                     54,                 1.3986,                 1.0154,                 0.9883,                 0.4124,                0.30891,                0.30443,                 0.1739,                 1.3426,                0.97021,                0.96287,               0.004852,               0.004852,               0.004852
                     55,                 1.3953,                 1.0002,                 0.9841,                0.40552,                  0.315,                0.30468,                0.17344,                 1.3351,                0.97043,                0.96166,               0.004753,               0.004753,               0.004753
                     56,                 1.3909,                 1.0036,                0.98643,                0.40331,                 0.3115,                0.30609,                0.17268,                 1.3439,                0.96875,                0.96338,               0.004654,               0.004654,               0.004654
                     57,                 1.4021,                 1.0067,                0.98608,                0.40634,                0.31636,                0.30892,                 0.1756,                 1.3402,                0.96428,                0.96196,               0.004555,               0.004555,               0.004555
                     58,                 1.3966,                0.99493,                0.98272,                0.40936,                0.31606,                0.31033,                0.17667,                 1.3281,                0.95858,                0.96075,               0.004456,               0.004456,               0.004456
                     59,                 1.3777,                0.99549,                0.98536,                0.41171,                0.31571,                0.30932,                0.17647,                 1.3344,                0.96213,                 0.9619,               0.004357,               0.004357,               0.004357
                     60,                 1.3952,                0.99228,                0.98254,                0.40522,                0.31958,                0.31033,                0.17777,                 1.3301,                0.95803,                0.95971,               0.004258,               0.004258,               0.004258
                     61,                 1.3765,                0.99046,                0.98391,                0.41247,                0.32149,                0.31418,                0.17888,                 1.3311,                0.95733,                0.96032,               0.004159,               0.004159,               0.004159
                     62,                 1.3919,                0.99532,                0.97886,                0.41309,                0.31496,                0.31017,                0.17587,                 1.3326,                0.95814,                0.96037,                0.00406,                0.00406,                0.00406
                     63,                 1.3772,                0.98798,                0.98312,                0.41454,                0.31669,                0.31151,                0.17819,                 1.3279,                0.95575,                0.95985,               0.003961,               0.003961,               0.003961
                     64,                 1.3876,                0.98968,                0.98692,                0.40947,                0.31905,                0.31012,                0.17651,                 1.3249,                0.95398,                0.95992,               0.003862,               0.003862,               0.003862
                     65,                 1.3767,                0.98595,                 0.9783,                 0.4166,                0.31645,                0.31375,                0.17978,                 1.3253,                0.95324,                0.96036,               0.003763,               0.003763,               0.003763
                     66,                   1.38,                0.98895,                0.98328,                0.41715,                0.31665,                0.31399,                0.17852,                 1.3311,                0.95463,                0.96084,               0.003664,               0.003664,               0.003664
                     67,                 1.3663,                  0.974,                0.97942,                0.41659,                0.32518,                0.31398,                0.17882,                 1.3278,                0.95146,                0.95927,               0.003565,               0.003565,               0.003565
                     68,                 1.3696,                0.97772,                0.97909,                0.42081,                0.32524,                0.31535,                0.17941,                 1.3245,                0.94997,                 0.9583,               0.003466,               0.003466,               0.003466
                     69,                 1.3696,                0.97575,                0.97512,                0.41763,                0.32158,                0.31612,                0.18051,                 1.3216,                0.94595,                0.95849,               0.003367,               0.003367,               0.003367
                     70,                 1.3639,                0.97098,                0.97507,                0.42288,                0.32204,                 0.3146,                0.18075,                 1.3213,                0.94738,                0.95748,               0.003268,               0.003268,               0.003268
                     71,                 1.3765,                0.97786,                0.97553,                0.42127,                0.32429,                0.31852,                0.18203,                 1.3208,                 0.9456,                0.95696,               0.003169,               0.003169,               0.003169
                     72,                 1.3631,                0.94903,                0.97529,                0.43375,                0.32271,                0.32061,                0.18342,                 1.3192,                0.94446,                0.95646,                0.00307,                0.00307,                0.00307
                     73,                 1.3745,                0.96705,                0.97448,                0.42303,                0.32487,                0.31957,                0.18317,                 1.3173,                0.94223,                0.95568,               0.002971,               0.002971,               0.002971
                     74,                 1.3503,                0.95721,                0.97263,                0.42643,                0.32709,                0.32086,                0.18401,                 1.3168,                0.94093,                0.95541,               0.002872,               0.002872,               0.002872
                     75,                 1.3612,                0.96223,                 0.9755,                0.42857,                0.32209,                0.32079,                0.18453,                 1.3151,                0.94151,                 0.9553,               0.002773,               0.002773,               0.002773
                     76,                 1.3708,                0.96046,                 0.9751,                0.43163,                0.32075,                0.32031,                0.18312,                 1.3159,                 0.9388,                0.95544,               0.002674,               0.002674,               0.002674
                     77,                  1.359,                0.95862,                0.97613,                0.42846,                0.32471,                0.32123,                0.18373,                 1.3153,                0.93881,                0.95471,               0.002575,               0.002575,               0.002575
                     78,                 1.3731,                0.96949,                 0.9782,                0.42832,                0.32693,                0.32221,                0.18424,                 1.3137,                0.93736,                0.95488,               0.002476,               0.002476,               0.002476
                     79,                 1.3471,                0.94927,                0.97371,                0.41925,                0.32759,                0.31918,                0.18316,                 1.3156,                0.93714,                 0.9555,               0.002377,               0.002377,               0.002377
                     80,                 1.3489,                0.94636,                 0.9703,                0.42603,                0.32296,                0.32219,                0.18584,                 1.3163,                0.93683,                0.95575,               0.002278,               0.002278,               0.002278
                     81,                 1.3447,                0.94282,                0.96979,                 0.4253,                0.32402,                0.32124,                0.18457,                 1.3132,                0.93613,                 0.9553,               0.002179,               0.002179,               0.002179
                     82,                 1.3602,                0.95358,                0.97862,                0.42476,                0.32795,                0.32157,                0.18459,                 1.3145,                0.93583,                0.95533,                0.00208,                0.00208,                0.00208
                     83,                 1.3353,                0.93757,                0.96938,                0.43604,                0.32707,                0.32325,                0.18556,                 1.3115,                0.93419,                0.95501,               0.001981,               0.001981,               0.001981
                     84,                  1.331,                0.93846,                0.96692,                0.42883,                0.32872,                0.32273,                0.18559,                 1.3131,                0.93409,                0.95551,               0.001882,               0.001882,               0.001882
                     85,                 1.3537,                 0.9484,                0.97232,                0.43226,                0.32579,                0.32384,                0.18663,                  1.312,                0.93293,                0.95532,               0.001783,               0.001783,               0.001783
                     86,                  1.342,                0.94069,                  0.972,                0.43009,                0.32613,                0.32372,                0.18645,                 1.3106,                0.93229,                0.95431,               0.001684,               0.001684,               0.001684
                     87,                 1.3422,                0.93687,                0.97103,                0.42469,                0.32565,                0.32305,                0.18616,                 1.3121,                0.93226,                0.95505,               0.001585,               0.001585,               0.001585
                     88,                 1.3326,                0.92931,                 0.9706,                0.43695,                0.32641,                0.32439,                0.18682,                 1.3115,                0.93293,                0.95534,               0.001486,               0.001486,               0.001486
                     89,                 1.3357,                0.93504,                0.96828,                0.42993,                0.32832,                0.32398,                  0.187,                 1.3107,                0.93312,                0.95498,               0.001387,               0.001387,               0.001387
                     90,                  1.336,                0.93331,                0.96944,                 0.4253,                0.33048,                0.32346,                0.18676,                 1.3102,                0.93233,                0.95478,               0.001288,               0.001288,               0.001288
                     91,                 1.3054,                0.90105,                0.97189,                0.43549,                 0.3247,                0.32226,                0.18536,                 1.3139,                 0.9345,                0.95605,               0.001189,               0.001189,               0.001189
                     92,                 1.3003,                0.89139,                0.96934,                0.43048,                0.32124,                0.32105,                 0.1847,                 1.3146,                0.93519,                0.95654,                0.00109,                0.00109,                0.00109
                     93,                  1.318,                0.89688,                0.97382,                 0.4323,                0.32139,                0.32033,                0.18505,                 1.3149,                0.93449,                 0.9565,               0.000991,               0.000991,               0.000991
                     94,                 1.2995,                0.88197,                0.96631,                0.43391,                0.32286,                0.32185,                0.18587,                 1.3141,                0.93364,                0.95586,               0.000892,               0.000892,               0.000892
                     95,                 1.3034,                0.89094,                0.97156,                 0.4349,                0.32037,                0.32152,                0.18535,                 1.3139,                0.93308,                 0.9558,               0.000793,               0.000793,               0.000793
                     96,                 1.2883,                 0.8828,                0.96903,                0.43345,                0.31977,                0.32141,                0.18468,                 1.3148,                0.93345,                0.95632,               0.000694,               0.000694,               0.000694
                     97,                 1.2973,                0.88511,                0.96788,                0.42934,                0.32293,                0.32178,                0.18517,                 1.3135,                0.93247,                0.95612,               0.000595,               0.000595,               0.000595
                     98,                  1.296,                0.88275,                0.96564,                0.43467,                0.32045,                0.32123,                0.18463,                 1.3141,                 0.9324,                0.95596,               0.000496,               0.000496,               0.000496
                     99,                 1.2902,                0.87582,                0.96422,                0.43355,                0.32155,                0.32194,                0.18477,                 1.3133,                0.93167,                0.95537,               0.000397,               0.000397,               0.000397
                    100,                 1.2865,                0.87402,                0.96604,                0.43489,                0.32045,                0.32228,                0.18488,                 1.3136,                0.93104,                0.95557,               0.000298,               0.000298,               0.000298
