                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                  1.291,                 0.8388,                 1.2973,                0.84385,                0.76851,                0.86005,                0.59398,                 1.0793,                0.69806,                  1.232,               0.006634,               0.006634,               0.006634
                     37,                 1.2914,                0.83971,                  1.299,                0.84632,                  0.767,                0.86106,                0.59155,                 1.0889,                0.69374,                 1.2337,               0.006535,               0.006535,               0.006535
                     38,                  1.286,                0.83591,                 1.2997,                0.84156,                 0.7739,                0.86216,                0.59261,                 1.0854,                0.69063,                 1.2308,               0.006436,               0.006436,               0.006436
                     39,                 1.2897,                0.83499,                 1.2971,                0.85302,                0.76566,                0.86288,                0.59332,                 1.0835,                 0.6893,                 1.2275,               0.006337,               0.006337,               0.006337
                     40,                 1.2831,                0.83208,                 1.2922,                0.84923,                0.76944,                0.86268,                0.59447,                  1.082,                0.68703,                 1.2277,               0.006238,               0.006238,               0.006238
                     41,                 1.2836,                0.83014,                 1.2946,                 0.8401,                0.77426,                0.86215,                 0.5958,                 1.0783,                0.68574,                 1.2277,               0.006139,               0.006139,               0.006139
                     42,                 1.2841,                0.82677,                  1.294,                0.84205,                0.77334,                0.86412,                0.59476,                 1.0804,                0.68244,                 1.2256,                0.00604,                0.00604,                0.00604
                     43,                 1.2777,                0.82582,                 1.2895,                0.85269,                 0.7706,                0.86505,                0.59578,                 1.0771,                0.67797,                 1.2231,               0.005941,               0.005941,               0.005941
                     44,                 1.2732,                0.82163,                 1.2884,                0.84989,                0.77404,                0.86584,                0.59841,                 1.0748,                0.67592,                 1.2217,               0.005842,               0.005842,               0.005842
                     45,                 1.2763,                0.82031,                 1.2893,                0.83894,                0.78019,                0.86571,                0.59963,                 1.0697,                0.67353,                 1.2196,               0.005743,               0.005743,               0.005743
                     46,                 1.2716,                0.81981,                 1.2863,                0.84394,                0.77906,                0.86783,                0.59933,                 1.0735,                0.67317,                 1.2202,               0.005644,               0.005644,               0.005644
                     47,                 1.2715,                0.81777,                 1.2871,                 0.8489,                0.77671,                0.86716,                0.59932,                 1.0707,                0.67373,                 1.2166,               0.005545,               0.005545,               0.005545
                     48,                 1.2655,                0.81237,                 1.2814,                0.84271,                0.78641,                0.86919,                0.60157,                 1.0718,                0.66893,                 1.2196,               0.005446,               0.005446,               0.005446
                     49,                 1.2707,                0.81351,                 1.2872,                0.84874,                0.78074,                0.86929,                0.60166,                  1.068,                0.66537,                 1.2187,               0.005347,               0.005347,               0.005347
                     50,                 1.2598,                0.80678,                 1.2793,                0.84589,                0.78091,                0.86782,                0.60117,                 1.0688,                0.66429,                 1.2171,               0.005248,               0.005248,               0.005248
                     51,                 1.2649,                 0.8067,                 1.2789,                0.85002,                 0.7808,                0.86942,                0.60178,                 1.0678,                0.66382,                 1.2174,               0.005149,               0.005149,               0.005149
                     52,                 1.2631,                0.80563,                 1.2768,                0.84788,                 0.7836,                0.87035,                0.60366,                 1.0639,                0.66228,                  1.213,                0.00505,                0.00505,                0.00505
                     53,                  1.264,                 0.8056,                 1.2818,                0.84479,                0.78831,                0.87023,                0.60417,                 1.0642,                0.65926,                 1.2145,               0.004951,               0.004951,               0.004951
                     54,                 1.2564,                0.80027,                 1.2773,                0.84769,                0.78396,                0.87096,                0.60443,                 1.0607,                0.65661,                 1.2111,               0.004852,               0.004852,               0.004852
                     55,                 1.2614,                0.80097,                 1.2739,                0.84913,                0.78265,                0.87194,                0.60473,                 1.0632,                0.65731,                 1.2104,               0.004753,               0.004753,               0.004753
                     56,                 1.2581,                0.80417,                 1.2779,                0.85324,                0.78015,                 0.8715,                0.60634,                 1.0583,                0.65733,                 1.2094,               0.004654,               0.004654,               0.004654
                     57,                 1.2552,                 0.7979,                  1.272,                0.85306,                0.78265,                0.87242,                0.60652,                 1.0575,                0.65532,                 1.2077,               0.004555,               0.004555,               0.004555
                     58,                 1.2516,                0.79537,                 1.2701,                0.84738,                0.79151,                0.87379,                0.60779,                 1.0593,                0.65114,                  1.209,               0.004456,               0.004456,               0.004456
                     59,                 1.2527,                 0.7965,                 1.2701,                0.85645,                0.78386,                0.87393,                0.60885,                 1.0576,                0.64851,                 1.2071,               0.004357,               0.004357,               0.004357
                     60,                  1.252,                0.79386,                 1.2725,                  0.854,                0.78422,                0.87381,                0.60791,                 1.0555,                0.65051,                 1.2078,               0.004258,               0.004258,               0.004258
                     61,                 1.2505,                0.79292,                 1.2719,                0.85292,                0.78585,                0.87454,                0.60833,                 1.0566,                0.65043,                 1.2083,               0.004159,               0.004159,               0.004159
                     62,                 1.2537,                0.79051,                 1.2694,                0.85209,                0.78865,                0.87511,                0.60865,                 1.0556,                0.64814,                 1.2065,                0.00406,                0.00406,                0.00406
                     63,                 1.2478,                0.78846,                 1.2688,                0.85226,                0.78787,                 0.8762,                0.61024,                 1.0543,                0.64434,                 1.2062,               0.003961,               0.003961,               0.003961
                     64,                 1.2484,                0.79071,                 1.2682,                0.85602,                0.78349,                0.87475,                0.60873,                 1.0559,                0.64602,                 1.2055,               0.003862,               0.003862,               0.003862
                     65,                 1.2388,                 0.7823,                 1.2659,                0.85765,                0.78456,                0.87488,                0.60863,                  1.055,                0.64549,                 1.2056,               0.003763,               0.003763,               0.003763
                     66,                 1.2462,                0.78242,                 1.2663,                0.85543,                0.78639,                0.87515,                0.60997,                 1.0549,                0.64326,                  1.207,               0.003664,               0.003664,               0.003664
                     67,                 1.2422,                0.78376,                 1.2692,                0.85264,                0.78758,                0.87609,                0.61162,                  1.052,                0.64342,                 1.2049,               0.003565,               0.003565,               0.003565
                     68,                 1.2436,                0.78255,                 1.2612,                0.85129,                0.79194,                0.87648,                0.61179,                 1.0516,                0.64281,                  1.202,               0.003466,               0.003466,               0.003466
                     69,                 1.2394,                0.78082,                 1.2642,                0.85538,                 0.7891,                0.87669,                0.61179,                 1.0528,                0.64145,                 1.2023,               0.003367,               0.003367,               0.003367
                     70,                  1.237,                0.77876,                 1.2629,                 0.8513,                0.79007,                0.87726,                0.61174,                 1.0532,                0.64068,                 1.2032,               0.003268,               0.003268,               0.003268
                     71,                 1.2432,                0.77827,                 1.2627,                0.85658,                0.78433,                0.87615,                0.61221,                 1.0508,                0.63989,                 1.2024,               0.003169,               0.003169,               0.003169
                     72,                 1.2351,                0.77495,                 1.2587,                0.85612,                0.78652,                0.87643,                0.61306,                 1.0489,                0.63847,                 1.2009,                0.00307,                0.00307,                0.00307
                     73,                   1.24,                 0.7809,                 1.2628,                0.85744,                0.78573,                0.87753,                0.61345,                 1.0493,                0.63828,                 1.2008,               0.002971,               0.002971,               0.002971
                     74,                 1.2345,                0.77459,                 1.2616,                0.85657,                0.78698,                0.87788,                0.61282,                 1.0509,                0.63849,                 1.2012,               0.002872,               0.002872,               0.002872
                     75,                  1.234,                0.77292,                 1.2584,                0.85869,                0.78624,                0.87811,                0.61337,                 1.0502,                0.63612,                 1.1998,               0.002773,               0.002773,               0.002773
                     76,                  1.235,                0.77342,                 1.2589,                  0.857,                 0.7873,                0.87788,                0.61381,                 1.0486,                0.63595,                 1.1988,               0.002674,               0.002674,               0.002674
                     77,                 1.2331,                0.76909,                 1.2587,                0.85676,                 0.7865,                0.87721,                 0.6134,                  1.049,                0.63559,                 1.2002,               0.002575,               0.002575,               0.002575
                     78,                 1.2336,                0.76906,                 1.2595,                0.85496,                0.78769,                0.87788,                0.61407,                 1.0489,                0.63376,                 1.2003,               0.002476,               0.002476,               0.002476
                     79,                 1.2296,                0.76659,                 1.2561,                0.85459,                0.79163,                0.87826,                 0.6144,                 1.0481,                0.63338,                 1.1985,               0.002377,               0.002377,               0.002377
                     80,                 1.2309,                0.76568,                 1.2549,                0.85701,                0.78893,                0.87881,                0.61444,                 1.0483,                0.63339,                 1.1991,               0.002278,               0.002278,               0.002278
                     81,                 1.2256,                0.76558,                 1.2536,                0.85627,                0.78974,                0.87788,                0.61459,                 1.0469,                0.63315,                 1.1984,               0.002179,               0.002179,               0.002179
                     82,                 1.2245,                0.76122,                 1.2524,                0.85649,                0.79017,                0.87841,                0.61431,                 1.0468,                0.63291,                 1.1991,                0.00208,                0.00208,                0.00208
                     83,                 1.2272,                0.76601,                 1.2551,                0.85691,                0.79381,                0.87911,                0.61502,                 1.0471,                0.63206,                 1.1987,               0.001981,               0.001981,               0.001981
                     84,                 1.2173,                0.76011,                 1.2515,                0.85828,                0.79164,                0.87932,                0.61494,                  1.047,                0.63219,                 1.1992,               0.001882,               0.001882,               0.001882
                     85,                 1.2209,                0.75897,                 1.2525,                0.85935,                0.79044,                0.87925,                0.61522,                 1.0466,                0.63152,                 1.1992,               0.001783,               0.001783,               0.001783
                     86,                 1.2211,                0.76108,                 1.2512,                0.85717,                0.79246,                 0.8793,                0.61467,                 1.0466,                0.63076,                  1.199,               0.001684,               0.001684,               0.001684
                     87,                 1.2193,                0.75848,                 1.2497,                0.86088,                0.78908,                0.87916,                0.61527,                 1.0452,                0.63027,                 1.1984,               0.001585,               0.001585,               0.001585
                     88,                 1.2194,                0.75566,                 1.2479,                0.86152,                0.78945,                0.87911,                0.61527,                 1.0449,                0.62904,                  1.198,               0.001486,               0.001486,               0.001486
                     89,                  1.217,                 0.7556,                 1.2471,                0.86188,                0.78906,                0.87974,                0.61602,                 1.0449,                 0.6289,                 1.1969,               0.001387,               0.001387,               0.001387
                     90,                 1.2145,                0.75114,                 1.2478,                0.85933,                0.79263,                0.88049,                0.61628,                 1.0444,                0.62816,                 1.1964,               0.001288,               0.001288,               0.001288
                     91,                 1.1746,                0.72383,                 1.2434,                0.85932,                0.79228,                0.88013,                0.61606,                 1.0453,                0.62845,                 1.1973,               0.001189,               0.001189,               0.001189
                     92,                 1.1716,                0.72017,                 1.2426,                0.85906,                0.79128,                0.87993,                0.61592,                 1.0456,                0.62859,                 1.1978,                0.00109,                0.00109,                0.00109
                     93,                 1.1682,                0.71917,                  1.241,                0.86216,                0.78985,                0.88021,                0.61588,                 1.0455,                0.62865,                 1.1984,               0.000991,               0.000991,               0.000991
                     94,                 1.1647,                0.71301,                 1.2402,                 0.8609,                0.78887,                0.87993,                0.61598,                 1.0452,                0.62815,                 1.1981,               0.000892,               0.000892,               0.000892
                     95,                 1.1626,                0.71157,                 1.2367,                0.86321,                0.78831,                0.88033,                 0.6161,                 1.0452,                 0.6276,                 1.1978,               0.000793,               0.000793,               0.000793
                     96,                  1.162,                0.70957,                 1.2377,                 0.8638,                0.78837,                0.88074,                0.61641,                 1.0453,                0.62725,                 1.1974,               0.000694,               0.000694,               0.000694
                     97,                 1.1589,                0.71006,                 1.2364,                0.86443,                0.78714,                0.88009,                0.61627,                 1.0451,                0.62725,                 1.1975,               0.000595,               0.000595,               0.000595
                     98,                 1.1596,                0.70692,                  1.234,                0.86318,                0.78785,                0.88001,                0.61617,                 1.0451,                0.62695,                 1.1976,               0.000496,               0.000496,               0.000496
                     99,                 1.1576,                0.70704,                 1.2336,                0.86364,                0.78859,                0.88029,                0.61636,                  1.045,                  0.627,                 1.1974,               0.000397,               0.000397,               0.000397
                    100,                 1.1529,                0.70407,                 1.2321,                  0.864,                0.78854,                0.88056,                0.61623,                 1.0446,                0.62686,                 1.1972,               0.000298,               0.000298,               0.000298
