                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 1.1294,                0.75225,                0.97927,                 0.5893,                0.48239,                0.50494,                0.31554,                 1.1422,                0.78983,                0.98536,               0.006634,               0.006634,               0.006634
                     37,                 1.1347,                0.75072,                0.98121,                0.59886,                0.47861,                0.50695,                0.31534,                 1.1413,                  0.786,                0.98457,               0.006535,               0.006535,               0.006535
                     38,                 1.1346,                0.75032,                0.97892,                0.59481,                 0.4875,                0.51039,                0.31759,                 1.1413,                0.78238,                0.98343,               0.006436,               0.006436,               0.006436
                     39,                 1.1355,                0.74297,                0.97838,                0.59932,                0.49519,                0.51448,                0.31925,                 1.1424,                0.78069,                0.98467,               0.006337,               0.006337,               0.006337
                     40,                 1.1251,                  0.739,                0.97429,                 0.6172,                0.48458,                0.51769,                0.32374,                 1.1377,                0.77894,                0.98234,               0.006238,               0.006238,               0.006238
                     41,                 1.1244,                0.72924,                0.97391,                0.61383,                 0.4881,                0.51592,                0.32208,                 1.1423,                 0.7807,                0.98297,               0.006139,               0.006139,               0.006139
                     42,                 1.1134,                0.72299,                0.96796,                0.60576,                0.50089,                0.52067,                0.32504,                 1.1357,                 0.7727,                0.98189,                0.00604,                0.00604,                0.00604
                     43,                 1.1184,                0.72795,                0.97164,                0.60976,                0.48876,                0.52079,                0.32558,                 1.1304,                0.76971,                 0.9796,               0.005941,               0.005941,               0.005941
                     44,                 1.1195,                0.72182,                0.97269,                0.60939,                0.49359,                0.52001,                0.32499,                 1.1358,                0.77199,                 0.9801,               0.005842,               0.005842,               0.005842
                     45,                 1.1003,                0.71694,                0.96968,                0.60424,                0.49801,                0.52272,                0.32578,                 1.1328,                0.77112,                 0.9795,               0.005743,               0.005743,               0.005743
                     46,                 1.0966,                0.71107,                0.97081,                0.60356,                0.49939,                0.52564,                0.32807,                  1.131,                0.76293,                0.97954,               0.005644,               0.005644,               0.005644
                     47,                 1.1149,                0.71358,                0.97007,                0.61006,                0.50414,                0.52697,                0.32884,                 1.1307,                0.76314,                0.97881,               0.005545,               0.005545,               0.005545
                     48,                 1.0962,                0.69909,                0.96827,                0.60761,                0.50489,                 0.5292,                0.32978,                 1.1311,                0.76013,                0.97756,               0.005446,               0.005446,               0.005446
                     49,                 1.1025,                0.70422,                0.96573,                 0.6064,                0.50159,                0.52887,                0.33006,                 1.1302,                0.76094,                0.97968,               0.005347,               0.005347,               0.005347
                     50,                 1.0961,                0.69244,                0.96351,                0.62011,                0.50204,                0.53252,                0.33275,                 1.1309,                0.75699,                 0.9795,               0.005248,               0.005248,               0.005248
                     51,                 1.0887,                0.68901,                 0.9627,                0.61112,                0.50741,                0.52946,                0.33056,                 1.1318,                0.76493,                 0.9786,               0.005149,               0.005149,               0.005149
                     52,                 1.0983,                0.69001,                0.96887,                0.60934,                0.50649,                0.53051,                0.33002,                 1.1357,                0.76261,                0.97915,                0.00505,                0.00505,                0.00505
                     53,                 1.0904,                0.68247,                 0.9601,                0.61006,                 0.5107,                0.53448,                0.33391,                 1.1339,                0.75615,                0.97993,               0.004951,               0.004951,               0.004951
                     54,                 1.0825,                0.68425,                0.96053,                0.61295,                 0.5161,                0.53614,                0.33528,                 1.1295,                0.75233,                0.97785,               0.004852,               0.004852,               0.004852
                     55,                 1.0797,                0.67492,                0.95742,                0.62535,                0.50651,                 0.5367,                0.33559,                 1.1261,                 0.7508,                0.97625,               0.004753,               0.004753,               0.004753
                     56,                 1.0762,                0.67059,                0.95958,                0.62292,                0.50974,                0.53638,                0.33446,                 1.1237,                0.75509,                0.97556,               0.004654,               0.004654,               0.004654
                     57,                 1.0839,                0.67226,                0.95774,                0.61418,                0.51501,                0.53508,                0.33476,                 1.1289,                0.75493,                0.97898,               0.004555,               0.004555,               0.004555
                     58,                 1.0755,                0.66322,                0.95481,                0.62474,                 0.5071,                0.53594,                0.33517,                 1.1261,                0.75237,                0.97827,               0.004456,               0.004456,               0.004456
                     59,                 1.0654,                0.66191,                0.95721,                0.62055,                0.51407,                0.53987,                0.33662,                 1.1305,                 0.7488,                0.97696,               0.004357,               0.004357,               0.004357
                     60,                 1.0724,                0.65798,                0.95477,                0.62454,                0.51077,                0.53766,                0.33616,                 1.1261,                0.75293,                0.97659,               0.004258,               0.004258,               0.004258
                     61,                 1.0593,                0.65119,                0.95475,                 0.6078,                0.51259,                 0.5352,                0.33651,                 1.1233,                0.75313,                 0.9755,               0.004159,               0.004159,               0.004159
                     62,                 1.0666,                0.65329,                0.94872,                0.61141,                0.51042,                0.53277,                0.33423,                  1.126,                0.75284,                0.97664,                0.00406,                0.00406,                0.00406
                     63,                 1.0595,                0.64735,                0.95413,                0.62666,                0.50251,                0.53465,                0.33503,                   1.13,                0.75548,                0.97894,               0.003961,               0.003961,               0.003961
                     64,                   1.06,                0.64336,                0.95412,                0.62356,                0.50846,                0.53805,                0.33538,                 1.1269,                0.75237,                0.97736,               0.003862,               0.003862,               0.003862
                     65,                 1.0558,                0.64397,                0.94998,                0.61274,                  0.514,                0.53692,                 0.3347,                 1.1307,                0.75421,                 0.9787,               0.003763,               0.003763,               0.003763
                     66,                 1.0577,                0.64052,                 0.9511,                0.60898,                0.51578,                 0.5343,                0.33326,                 1.1278,                0.75404,                  0.977,               0.003664,               0.003664,               0.003664
                     67,                 1.0464,                0.63066,                0.94829,                0.61359,                0.51769,                0.53435,                0.33235,                 1.1321,                0.75558,                 0.9798,               0.003565,               0.003565,               0.003565
                     68,                 1.0433,                0.62544,                0.94617,                0.62253,                0.51226,                0.53629,                0.33528,                 1.1285,                0.75396,                0.97805,               0.003466,               0.003466,               0.003466
