                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 1.4392,                 1.0761,                0.93097,                0.39701,                0.31026,                0.30227,                0.17518,                 1.3797,                 1.0377,                0.91619,               0.006634,               0.006634,               0.006634
                     37,                 1.4324,                 1.0703,                0.92858,                 0.4033,                0.31318,                0.30719,                0.17848,                 1.3676,                 1.0313,                0.91466,               0.006535,               0.006535,               0.006535
                     38,                 1.4248,                 1.0606,                 0.9283,                0.39103,                0.31196,                 0.3044,                0.17528,                 1.3818,                  1.036,                0.91619,               0.006436,               0.006436,               0.006436
                     39,                 1.4209,                 1.0592,                0.92966,                0.40183,                0.31467,                0.30819,                0.17796,                 1.3717,                 1.0292,                 0.9149,               0.006337,               0.006337,               0.006337
                     40,                 1.4184,                 1.0588,                0.92721,                0.41371,                0.30632,                0.30759,                0.17819,                 1.3709,                 1.0285,                0.91536,               0.006238,               0.006238,               0.006238
                     41,                 1.4266,                 1.0589,                0.92803,                0.41273,                0.32198,                0.31235,                0.18036,                 1.3725,                 1.0168,                0.91486,               0.006139,               0.006139,               0.006139
                     42,                 1.4164,                 1.0465,                0.92649,                0.40888,                0.31828,                0.31331,                0.18159,                 1.3715,                 1.0209,                0.91581,                0.00604,                0.00604,                0.00604
                     43,                 1.4173,                 1.0471,                0.92632,                0.43174,                0.31145,                0.31299,                0.18181,                 1.3677,                 1.0183,                0.91485,               0.005941,               0.005941,               0.005941
                     44,                 1.4212,                 1.0516,                0.92446,                0.39866,                0.31957,                0.30732,                 0.1778,                 1.3681,                 1.0196,                0.91382,               0.005842,               0.005842,               0.005842
                     45,                 1.4156,                 1.0418,                0.92635,                0.42245,                0.31535,                0.31509,                0.18347,                 1.3615,                 1.0112,                0.91273,               0.005743,               0.005743,               0.005743
                     46,                 1.4057,                  1.036,                0.92317,                0.42231,                0.31815,                0.31673,                0.18366,                 1.3601,                 1.0089,                0.91301,               0.005644,               0.005644,               0.005644
                     47,                 1.4098,                 1.0365,                0.92448,                0.41665,                0.32438,                0.31945,                0.18498,                 1.3568,                 1.0112,                0.91256,               0.005545,               0.005545,               0.005545
                     48,                 1.3997,                  1.033,                0.92468,                 0.4092,                0.32337,                0.31622,                0.18317,                 1.3605,                 1.0091,                0.91153,               0.005446,               0.005446,               0.005446
                     49,                 1.3944,                 1.0268,                0.92093,                0.41739,                0.31804,                0.31727,                0.18271,                 1.3594,                 1.0097,                0.91104,               0.005347,               0.005347,               0.005347
                     50,                 1.3954,                 1.0239,                0.92066,                0.42156,                 0.3201,                0.31936,                0.18577,                 1.3522,                 1.0037,                0.91169,               0.005248,               0.005248,               0.005248
                     51,                 1.3921,                 1.0223,                 0.9193,                0.40745,                0.32527,                0.31865,                0.18489,                 1.3555,                 1.0056,                0.90984,               0.005149,               0.005149,               0.005149
                     52,                 1.3882,                 1.0165,                0.91907,                0.42616,                0.32361,                0.32324,                0.18619,                 1.3511,                0.99889,                0.90936,                0.00505,                0.00505,                0.00505
                     53,                 1.3922,                 1.0205,                   0.92,                0.42335,                0.32689,                0.32383,                0.18801,                 1.3457,                0.99373,                 0.9088,               0.004951,               0.004951,               0.004951
                     54,                 1.3894,                 1.0056,                0.91913,                 0.4233,                0.32293,                  0.323,                0.18836,                 1.3463,                0.99262,                0.90863,               0.004852,               0.004852,               0.004852
                     55,                 1.3806,                 1.0098,                0.91777,                0.42982,                0.31993,                0.32116,                0.18656,                 1.3496,                 1.0006,                0.90866,               0.004753,               0.004753,               0.004753
                     56,                 1.3754,                 1.0037,                0.91782,                 0.4293,                0.32185,                0.32227,                  0.188,                 1.3446,                0.99129,                0.90857,               0.004654,               0.004654,               0.004654
                     57,                 1.3817,                 1.0032,                0.91747,                0.42358,                0.32855,                0.32543,                0.18908,                 1.3443,                0.98929,                0.90891,               0.004555,               0.004555,               0.004555
                     58,                 1.3759,                 1.0017,                0.91715,                0.41808,                0.33366,                0.32613,                0.18963,                 1.3429,                0.98825,                0.90906,               0.004456,               0.004456,               0.004456
                     59,                 1.3808,                0.99998,                0.91593,                0.43201,                 0.3242,                0.32535,                0.18977,                 1.3409,                0.98764,                0.90698,               0.004357,               0.004357,               0.004357
                     60,                 1.3762,                0.99892,                0.91676,                0.41664,                0.32931,                0.32518,                0.19025,                 1.3418,                0.98372,                0.90693,               0.004258,               0.004258,               0.004258
                     61,                 1.3687,                0.98957,                 0.9163,                0.43056,                0.33387,                0.32866,                0.19054,                 1.3385,                0.98354,                0.90615,               0.004159,               0.004159,               0.004159
                     62,                 1.3671,                0.99182,                0.91404,                0.43283,                 0.3229,                 0.3251,                0.18975,                 1.3414,                0.98277,                0.90869,                0.00406,                0.00406,                0.00406
                     63,                 1.3701,                0.99079,                0.91483,                0.42583,                0.32993,                0.32777,                0.19076,                 1.3368,                0.98175,                0.90668,               0.003961,               0.003961,               0.003961
                     64,                 1.3681,                0.98965,                0.91324,                0.44441,                0.32524,                0.32977,                  0.193,                 1.3346,                0.97832,                0.90601,               0.003862,               0.003862,               0.003862
                     65,                 1.3674,                0.98418,                0.91454,                0.43429,                0.33078,                0.33131,                0.19311,                 1.3357,                0.97799,                 0.9062,               0.003763,               0.003763,               0.003763
                     66,                 1.3636,                0.98423,                0.91446,                0.43414,                0.32995,                0.33148,                0.19371,                 1.3304,                0.97415,                 0.9048,               0.003664,               0.003664,               0.003664
                     67,                 1.3577,                0.97408,                0.91262,                0.42366,                0.33057,                0.32746,                0.19119,                 1.3332,                 0.9783,                0.90541,               0.003565,               0.003565,               0.003565
                     68,                 1.3649,                0.97864,                0.91208,                0.43454,                0.32796,                0.33143,                0.19379,                 1.3306,                0.97446,                0.90552,               0.003466,               0.003466,               0.003466
                     69,                 1.3559,                0.97556,                0.91319,                0.43317,                0.33348,                0.33219,                0.19465,                 1.3307,                0.97199,                0.90492,               0.003367,               0.003367,               0.003367
                     70,                 1.3574,                0.97446,                0.91059,                0.44138,                0.32589,                0.32947,                0.19259,                  1.327,                0.97412,                0.90344,               0.003268,               0.003268,               0.003268
                     71,                 1.3597,                 0.9703,                0.91196,                0.44185,                0.32917,                0.33201,                0.19495,                  1.329,                 0.9727,                0.90467,               0.003169,               0.003169,               0.003169
                     72,                 1.3611,                0.97542,                0.91033,                0.43743,                0.32632,                0.33143,                0.19328,                 1.3252,                0.97223,                0.90333,                0.00307,                0.00307,                0.00307
                     73,                 1.3467,                 0.9623,                0.91117,                0.43921,                0.32648,                 0.3327,                0.19509,                 1.3263,                0.96864,                0.90378,               0.002971,               0.002971,               0.002971
                     74,                 1.3495,                0.96425,                0.90984,                0.43023,                0.33047,                0.33202,                0.19499,                 1.3288,                0.96973,                0.90334,               0.002872,               0.002872,               0.002872
                     75,                 1.3436,                0.95973,                0.90861,                0.43571,                0.33015,                0.33247,                0.19363,                 1.3263,                0.97152,                0.90391,               0.002773,               0.002773,               0.002773
                     76,                 1.3391,                0.95125,                0.90965,                0.44132,                0.33123,                0.33321,                0.19525,                 1.3262,                0.97122,                0.90364,               0.002674,               0.002674,               0.002674
                     77,                 1.3467,                0.95863,                0.90788,                0.43776,                0.33829,                0.33459,                0.19562,                 1.3246,                0.96839,                0.90405,               0.002575,               0.002575,               0.002575
                     78,                 1.3402,                0.95194,                0.90786,                0.44597,                0.32943,                0.33394,                 0.1953,                 1.3223,                0.96791,                0.90232,               0.002476,               0.002476,               0.002476
                     79,                 1.3375,                0.94974,                0.90627,                0.45029,                0.33356,                0.33655,                0.19627,                 1.3244,                0.96428,                0.90308,               0.002377,               0.002377,               0.002377
                     80,                 1.3397,                0.95083,                0.90721,                0.45214,                0.33407,                0.33734,                0.19697,                  1.323,                0.96346,                0.90283,               0.002278,               0.002278,               0.002278
                     81,                 1.3307,                0.94269,                0.90564,                0.44634,                0.33247,                 0.3366,                0.19712,                 1.3207,                0.96494,                0.90279,               0.002179,               0.002179,               0.002179
                     82,                 1.3331,                 0.9437,                0.90618,                0.43943,                0.33456,                0.33614,                0.19773,                 1.3198,                0.96166,                0.90219,                0.00208,                0.00208,                0.00208
                     83,                 1.3298,                0.93997,                0.90674,                0.44905,                0.33368,                 0.3374,                0.19794,                 1.3209,                0.96088,                0.90228,               0.001981,               0.001981,               0.001981
                     84,                 1.3344,                0.94153,                0.90334,                0.44564,                0.33388,                0.33798,                0.19764,                 1.3232,                0.96112,                0.90244,               0.001882,               0.001882,               0.001882
                     85,                 1.3222,                0.93077,                 0.9046,                0.44821,                0.33395,                0.33804,                0.19815,                 1.3195,                0.96031,                0.90149,               0.001783,               0.001783,               0.001783
                     86,                 1.3221,                0.93071,                0.90389,                0.45614,                0.32862,                0.33708,                0.19807,                 1.3179,                0.95918,                0.90158,               0.001684,               0.001684,               0.001684
                     87,                 1.3279,                0.93173,                0.90406,                0.45094,                0.33142,                0.33612,                0.19726,                 1.3174,                0.96064,                0.90146,               0.001585,               0.001585,               0.001585
                     88,                 1.3201,                0.92784,                0.90292,                0.45204,                0.33235,                0.33665,                0.19728,                 1.3178,                0.96007,                0.90158,               0.001486,               0.001486,               0.001486
                     89,                 1.3238,                0.93041,                0.90383,                0.45157,                  0.335,                0.33738,                0.19804,                 1.3167,                   0.96,                0.90158,               0.001387,               0.001387,               0.001387
                     90,                 1.3213,                0.92788,                0.90333,                0.45139,                0.33403,                0.33786,                0.19784,                 1.3166,                0.95859,                0.90176,               0.001288,               0.001288,               0.001288
                     91,                  1.302,                0.90552,                0.90416,                0.45583,                0.33308,                0.33691,                0.19688,                 1.3192,                0.96088,                0.90196,               0.001189,               0.001189,               0.001189
                     92,                 1.2945,                0.89618,                0.90298,                0.44567,                0.33477,                0.33489,                0.19555,                 1.3187,                0.96136,                0.90207,                0.00109,                0.00109,                0.00109
                     93,                 1.2885,                0.88808,                0.90258,                0.43957,                0.33541,                0.33407,                0.19545,                 1.3205,                0.96295,                0.90233,               0.000991,               0.000991,               0.000991
                     94,                 1.2847,                0.88516,                0.90165,                0.44855,                0.33112,                0.33496,                0.19586,                  1.321,                0.96226,                0.90243,               0.000892,               0.000892,               0.000892
                     95,                  1.284,                0.88452,                0.90019,                0.45526,                0.32941,                0.33467,                0.19573,                 1.3202,                0.96281,                0.90211,               0.000793,               0.000793,               0.000793
                     96,                 1.2783,                 0.8774,                0.90006,                0.44798,                0.33225,                0.33535,                0.19595,                 1.3192,                0.96182,                0.90147,               0.000694,               0.000694,               0.000694
                     97,                 1.2759,                0.87586,                0.89962,                0.44173,                0.33762,                0.33656,                0.19605,                 1.3205,                 0.9624,                0.90167,               0.000595,               0.000595,               0.000595
                     98,                  1.275,                0.87308,                0.89849,                0.44712,                0.33684,                0.33601,                0.19608,                 1.3201,                0.96204,                0.90178,               0.000496,               0.000496,               0.000496
                     99,                 1.2736,                0.86936,                0.89845,                0.44404,                0.33564,                 0.3371,                0.19693,                 1.3204,                0.96275,                0.90167,               0.000397,               0.000397,               0.000397
                    100,                 1.2685,                0.86448,                 0.8973,                0.44473,                0.33328,                0.33683,                0.19691,                 1.3211,                0.96285,                0.90169,               0.000298,               0.000298,               0.000298
