                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.4285,                 1.1141,                 1.0523,                0.45147,                0.36692,                0.36571,                 0.2176,                 1.3605,                 1.0407,                 1.0329,               0.006733,               0.006733,               0.006733
                     36,                 1.4093,                 1.0943,                 1.0462,                 0.4497,                0.37055,                0.36397,                0.21456,                 1.3575,                 1.0396,                 1.0319,               0.006634,               0.006634,               0.006634
                     37,                 1.4167,                 1.0947,                 1.0488,                0.46209,                0.36243,                0.36695,                0.21512,                 1.3566,                 1.0367,                 1.0298,               0.006535,               0.006535,               0.006535
                     38,                 1.4151,                 1.0935,                 1.0447,                0.45805,                0.36785,                0.36953,                0.21869,                 1.3601,                  1.034,                 1.0304,               0.006436,               0.006436,               0.006436
                     39,                 1.4156,                 1.0854,                 1.0441,                 0.4512,                0.37175,                0.36745,                0.21596,                 1.3548,                 1.0394,                 1.0298,               0.006337,               0.006337,               0.006337
                     40,                 1.4069,                 1.0785,                 1.0394,                0.45235,                0.37529,                 0.3722,                0.21991,                 1.3501,                 1.0321,                 1.0263,               0.006238,               0.006238,               0.006238
                     41,                 1.4018,                 1.0734,                 1.0393,                0.45919,                  0.375,                0.37395,                0.22111,                 1.3463,                 1.0257,                  1.025,               0.006139,               0.006139,               0.006139
                     42,                 1.3885,                 1.0636,                 1.0306,                0.46462,                0.37247,                0.37334,                0.22063,                 1.3368,                 1.0198,                 1.0202,                0.00604,                0.00604,                0.00604
                     43,                 1.3969,                 1.0702,                 1.0357,                0.47857,                0.37893,                0.38082,                0.22517,                   1.34,                 1.0131,                 1.0219,               0.005941,               0.005941,               0.005941
                     44,                 1.3962,                 1.0661,                  1.037,                0.46884,                0.38024,                0.38067,                0.22495,                 1.3386,                 1.0141,                 1.0215,               0.005842,               0.005842,               0.005842
                     45,                 1.3812,                 1.0629,                 1.0334,                 0.4695,                0.37897,                0.38145,                0.22516,                 1.3349,                 1.0104,                 1.0206,               0.005743,               0.005743,               0.005743
                     46,                 1.3772,                 1.0571,                 1.0348,                0.46915,                0.37693,                0.37984,                0.22643,                 1.3338,                 1.0115,                 1.0194,               0.005644,               0.005644,               0.005644
                     47,                 1.3973,                 1.0574,                 1.0334,                0.47754,                0.37989,                0.38373,                0.22748,                 1.3384,                 1.0121,                 1.0204,               0.005545,               0.005545,               0.005545
                     48,                  1.374,                 1.0445,                 1.0317,                0.46386,                0.38768,                 0.3833,                0.22759,                 1.3345,                 1.0022,                 1.0199,               0.005446,               0.005446,               0.005446
                     49,                 1.3851,                 1.0545,                 1.0289,                0.46635,                0.38691,                0.38485,                0.22903,                 1.3319,                 1.0064,                 1.0176,               0.005347,               0.005347,               0.005347
                     50,                 1.3796,                 1.0391,                 1.0282,                0.47134,                0.38591,                0.38258,                0.22768,                 1.3339,                 1.0052,                 1.0192,               0.005248,               0.005248,               0.005248
                     51,                 1.3663,                  1.033,                  1.026,                0.48395,                0.37783,                0.38676,                0.22976,                 1.3293,                 1.0028,                 1.0175,               0.005149,               0.005149,               0.005149
                     52,                 1.3872,                  1.044,                 1.0361,                0.47647,                0.38705,                0.38673,                0.23005,                 1.3316,                 1.0014,                 1.0188,                0.00505,                0.00505,                0.00505
                     53,                 1.3718,                  1.033,                 1.0245,                0.48905,                0.37836,                0.38766,                0.23101,                 1.3263,                0.99689,                 1.0167,               0.004951,               0.004951,               0.004951
                     54,                 1.3704,                 1.0402,                 1.0272,                0.48225,                0.39233,                0.39435,                0.23541,                 1.3226,                0.99251,                 1.0145,               0.004852,               0.004852,               0.004852
                     55,                 1.3646,                 1.0232,                 1.0222,                0.48144,                 0.3827,                0.39193,                0.23436,                  1.318,                0.99084,                 1.0125,               0.004753,               0.004753,               0.004753
                     56,                 1.3631,                 1.0252,                 1.0268,                0.47768,                0.38709,                0.39179,                0.23235,                  1.328,                0.99369,                 1.0159,               0.004654,               0.004654,               0.004654
