                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     80,                 1.0709,                0.65561,                 0.9523,                0.61918,                0.49222,                0.52282,                0.32558,                 1.1474,                0.76992,                0.98554,               0.002278,               0.002278,               0.002278
                     81,                 1.0683,                0.65081,                0.95404,                 0.6152,                0.49079,                0.52068,                0.32412,                 1.1474,                0.77083,                0.98598,               0.002179,               0.002179,               0.002179
                     82,                 1.0805,                0.65848,                0.96071,                0.61984,                0.48715,                0.52155,                0.32388,                 1.1481,                0.77019,                0.98613,                0.00208,                0.00208,                0.00208
                     83,                 1.0552,                0.64004,                0.95088,                0.60752,                0.49147,                0.51965,                 0.3226,                 1.1474,                0.77188,                0.98673,               0.001981,               0.001981,               0.001981
                     84,                   1.05,                0.64047,                0.94922,                0.60587,                0.49199,                0.51748,                0.32238,                 1.1485,                0.77187,                0.98729,               0.001882,               0.001882,               0.001882
                     85,                 1.0709,                0.64671,                0.95341,                0.61214,                0.48973,                0.51915,                0.32276,                 1.1525,                 0.7725,                0.98817,               0.001783,               0.001783,               0.001783
                     86,                 1.0575,                0.64118,                0.95169,                0.60395,                0.48929,                0.51761,                0.32248,                   1.15,                 0.7722,                0.98722,               0.001684,               0.001684,               0.001684
                     87,                 1.0598,                0.63828,                0.95141,                0.60563,                0.49323,                0.51799,                0.32237,                 1.1511,                0.77421,                0.98731,               0.001585,               0.001585,               0.001585
                     88,                 1.0494,                0.62837,                 0.9481,                0.60607,                0.48963,                0.51734,                0.32131,                 1.1494,                0.77335,                0.98723,               0.001486,               0.001486,               0.001486
                     89,                 1.0517,                0.63215,                0.94887,                0.61437,                0.48523,                0.51654,                0.32139,                 1.1495,                0.77387,                0.98739,               0.001387,               0.001387,               0.001387
                     90,                 1.0468,                0.62691,                 0.9468,                0.60112,                0.49223,                0.51698,                0.32162,                  1.153,                0.77588,                0.98775,               0.001288,               0.001288,               0.001288
                     91,                 1.0438,                0.60944,                0.95709,                0.60652,                0.49175,                0.51554,                0.32009,                 1.1535,                0.77742,                0.98861,               0.001189,               0.001189,               0.001189
                     92,                 1.0344,                0.59801,                 0.9526,                0.60432,                0.49005,                0.51424,                0.31927,                 1.1544,                0.77813,                0.98852,                0.00109,                0.00109,                0.00109
                     93,                 1.0514,                0.60834,                0.95719,                0.60172,                0.48884,                0.51419,                0.31848,                  1.156,                0.77989,                0.98865,               0.000991,               0.000991,               0.000991
                     94,                 1.0361,                0.59343,                0.94925,                  0.604,                0.48775,                0.51428,                  0.318,                 1.1572,                0.78093,                0.98951,               0.000892,               0.000892,               0.000892
                     95,                 1.0346,                 0.5977,                0.95209,                0.59934,                0.49142,                0.51409,                 0.3184,                 1.1563,                0.78142,                0.98955,               0.000793,               0.000793,               0.000793
                     96,                 1.0229,                0.58851,                 0.9508,                0.60259,                0.49002,                0.51325,                 0.3173,                 1.1577,                0.78303,                0.99018,               0.000694,               0.000694,               0.000694
                     97,                 1.0228,                 0.5866,                0.94804,                0.60761,                0.48497,                0.51344,                 0.3181,                 1.1585,                 0.7838,                0.99028,               0.000595,               0.000595,               0.000595
                     98,                 1.0283,                0.58658,                0.94737,                  0.603,                0.48726,                0.51402,                0.31764,                 1.1584,                0.78493,                0.99054,               0.000496,               0.000496,               0.000496
                     99,                 1.0194,                0.58014,                0.94494,                 0.6036,                0.48888,                0.51459,                0.31823,                  1.159,                0.78577,                 0.9909,               0.000397,               0.000397,               0.000397
                    100,                 1.0169,                0.57555,                0.94536,                0.59547,                0.49218,                0.51302,                0.31725,                 1.1591,                0.78727,                0.99083,               0.000298,               0.000298,               0.000298
